DATE,PRECIPITATION,MAX_TEMP,MIN_TEMP,AVG_WIND_SPEED,YEAR,MONTH,SEASON,DAY_OF_YEAR,TEMP_RANGE,WIND_TEMP_RATIO,FIRE_START_DAY,LAGGED_PRECIPITATION,LAGGED_AVG_WIND_SPEED
2025-09-17,0.0,95.3,69.3,9.7,2025,9,Fall,260,26.0,0.1017838405036726,False,0.0,9.342857142857143
2025-09-18,0.01,93.7,69.0,9.3,2025,9,Fall,261,24.700000000000003,0.0992529348986126,False,0.0,9.7
2025-09-19,0.0,91.3,68.0,10.0,2025,9,Fall,262,23.299999999999997,0.1095290251916758,False,0.01,9.5
2025-09-20,0.01,90.0,67.0,8.7,2025,9,Fall,263,23.0,0.09666666666666666,False,0.01,9.666666666666666
2025-09-21,0.0,89.3,66.7,9.7,2025,9,Fall,264,22.599999999999994,0.10862262038073908,False,0.02,9.333333333333334
2025-09-22,0.02,88.0,66.0,9.3,2025,9,Fall,265,22.0,0.1056818181818182,False,0.01,9.466666666666667
2025-09-23,0.0,87.0,65.3,8.7,2025,9,Fall,266,21.700000000000003,0.09999999999999999,False,0.03,9.233333333333333
